"Method";"Mean_RD";"Nb_itt";"Coverage_rate";"MC_CR";"CI_width";"P_025_CIW";"P_975_CIW";"MC_CIW";"Bias_Mean";"MC_bias";"Bias_relative_Mean";"MC_RelativeBias";"Emp_SE";"ModSE";"RE_SE";"MC_RESE";"Scenario";"k";"m";"icc";"nb_cov_indiv";"nb_cov_clus";"Prevalence";"Convergence_rate"
"CL_GC_indep_both";-5,25703736206751e-05;999;98,6986986986987;0,0035856005126579;0,144763852249833;0,078252837490968;0,212983265046931;0,00110577065717164;-5,25703736206751e-05;0,00112630477190992;NA;NA;0,0355990712910859;0,0374083606200295;5,08240598230623;2,35207386363099;189;40;50;0,2;3;2;"0.1/0.1";99,9
"CL_TMLE_indv";-0,00201072016937116;1000;94,8;0,00702111102319284;0,123499653157019;0,0849489527884283;0,159449182039424;0,000616574100433379;-0,00201072016937116;0,00101016743410684;NA;NA;0,0319442990990567;0,0314006510144332;-1,70186261698112;2,1991145908117;189;40;50;0,2;3;2;"0.1/0.1";100
"CL_TMLE_both";-0,00236731710798339;1000;94,6;0,00714730718522718;0,122383741093054;0,0832483738799268;0,160163537831588;0,000637654046113901;-0,00236731710798339;0,0010199063158914;NA;NA;0,03225226958208;0,0311505990901869;-3,41579214786559;2,16077085793385;189;40;50;0,2;3;2;"0.1/0.1";100
"CL_TMLE_APS_Balzer";-0,00130124765547308;1000;93,5;0,0077958322198467;0,119816245613743;0,0811975472075633;0,156239724441635;0,000616783084707458;-0,00130124765547308;0,00101124418951856;NA;NA;0,0319783490948961;0,0309678697494436;-3,1598859042219;2,16649588179894;189;40;50;0,2;3;2;"0.1/0.1";100
"CL_TMLE_APS_indv_Balzer";-0,00118374238146012;1000;94,2;0,00739161687318817;0,12218133589152;0,0842210478529016;0,157822415640496;0,000610990710881684;-0,00118374238146012;0,001012202800237;NA;NA;0,0320086630274936;0,0315562126952809;-1,41352461933195;2,20556528566258;189;40;50;0,2;3;2;"0.1/0.1";100
"CL_UN";0,00530990838634196;1000;95,5;0,00655553201502365;0,269013574505991;0,0992496352684356;0,505398901888816;0,00348086496321768;0,00530990838634196;0,00201368315516645;NA;NA;0,0636782525624023;0,0630184726685787;-1,03611494862716;2,21409856740259;190;5;25;0,05;3;2;"0.1/0.1";100
"CL_TSP_Gauss";0,00201272361708594;1000;94,5;0,00720936890441875;0,245545520703651;0,090133511264779;0,472062488348393;0,00339453239996564;0,00201272361708594;0,00188138530901416;NA;NA;0,0594946273286447;0,0547552527114185;-7,96605480196758;2,05904131738408;190;5;25;0,05;3;2;"0.1/0.1";100
"CL_TSP_Bin";0,00208669272311462;1000;94,5;0,00720936890441875;0,242569274507783;0,0884882394854174;0,470122587150558;0,00337900945709475;0,00208669272311462;0,00185831674054417;NA;NA;0,0587651351413973;0,0541580367788773;-7,83984985558982;2,06186429028902;190;5;25;0,05;3;2;"0.1/0.1";100
"CL_GC_indv";0,0021970396941991;829;97,1049457177322;0,00582333487468016;0,26896110924844;0,0894019060481211;0,507147707654786;0,0038933452297911;0,0021970396941991;0,00215282557145745;NA;NA;0,0619849290811032;0,0643988475257501;3,89436348549894;2,55317493216098;190;5;25;0,05;3;2;"0.1/0.1";82,9
"CL_GC_both";0,00116107634479541;670;99,2537313432836;0,00332493853076712;0,314748897567618;0,112418532354408;0,640912663192725;0,00610354481294462;0,00116107634479541;0,00259317559784785;NA;NA;0,06712268607895;0,0778286204579002;15,9498002901102;3,1705489213638;190;5;25;0,05;3;2;"0.1/0.1";67
"CL_GC_indep_indv";0,00302551854769778;878;96,6970387243736;0,00603130193274328;0,269778907616827;0,0851102463093006;0,564550253083051;0,00446924252760427;0,00302551854769778;0,00215872226736443;NA;NA;0,0639652393464293;0,0664180657114861;3,83462391467426;2,47948348240897;190;5;25;0,05;3;2;"0.1/0.1";87,8
"CL_GC_indep_both";0,00329182047580956;821;98,7819732034105;0,0038282094538601;0,294812844313431;0,089169031420024;0,683547959517788;0,00585099870633464;0,00329182047580956;0,00228918038683195;NA;NA;0,0655921089650077;0,0749498784039059;14,2666085700803;2,82233635321797;190;5;25;0,05;3;2;"0.1/0.1";82,1
"CL_TMLE_indv";0,00201047845178085;1000;93,3;0,00790638982089803;0,238940726480257;0,089634505888525;0,446084025110282;0,0030581901975991;0,00201047845178085;0,00198276892185566;NA;NA;0,0627006586686031;0,0558870461308422;-10,8668914847823;1,99413113230497;190;5;25;0,05;3;2;"0.1/0.1";100
"CL_TMLE_both";0,00194291732105163;994;85,7142857142857;0,0110990138409358;0,1995015558842;0,0713073904006598;0,397906837322804;0,00283833834527182;0,00194291732105163;0,00204609124960361;NA;NA;0,0645086851927259;0,0474052878850846;-26,5133249213548;1,64903474573141;190;5;25;0,05;3;2;"0.1/0.1";99,4
"CL_TMLE_APS_Balzer";0,00331523872752252;1000;88,9;0,00993373041711924;0,216619716720025;0,0743681940619699;0,429199142118868;0,00309062225676939;0,00331523872752252;0,00196161084456615;NA;NA;0,0620315815171558;0,051523498048467;-16,9398928927559;1,85826096569255;190;5;25;0,05;3;2;"0.1/0.1";100
"CL_TMLE_APS_indv_Balzer";0,00324021133624383;1000;93,1;0,00801492358042171;0,239652762567782;0,0870957935245463;0,447059099932256;0,00314536101193422;0,00324021133624383;0,00196567025704035;NA;NA;0,0621599514109615;0,0562563839079977;-9,49738114165051;2,02477462545671;190;5;25;0,05;3;2;"0.1/0.1";100
"CL_UN";0,000214799908188502;1000;96,9;0,00548078461536303;0,183239885186835;0,0325822919586641;0,354773662324798;0,0032595053667051;0,000214799908188502;0,0014058688476988;NA;NA;0,0444574765020457;0,0455800611069281;2,52507495523446;2,29371603821101;191;5;280;0,05;3;2;"0.1/0.1";100
"CL_TSP_Gauss";-0,00315460861388089;1000;96,2;0,00604615580348373;0,164371050698964;0,0276658017024497;0,341578826181034;0,00310612414389247;-0,00315460861388089;0,00135317178370584;NA;NA;0,0427910490198318;0,0391223928297626;-8,57341961485671;2,0454098250376;191;5;280;0,05;3;2;"0.1/0.1";100
"CL_TSP_Bin";-0,00312364475852634;1000;96,2;0,00604615580348373;0,161642700160128;0,027409132656846;0,342178177471339;0,00310310598482869;-0,00312364475852634;0,00132930782256701;NA;NA;0,0420364043079074;0,0386347009178636;-8,09227964677256;2,05617414588966;191;5;280;0,05;3;2;"0.1/0.1";100
"CL_GC_indv";-0,00363013632227591;944;97,1398305084746;0,00542511012573034;0,185965171796946;0,0319961949434916;0,379436446029246;0,00345547839277379;-0,00363013632227591;0,00144953228489713;NA;NA;0,0445362749861435;0,0473241355878411;6,25975253333375;2,44684913634392;191;5;280;0,05;3;2;"0.1/0.1";94,4
"CL_GC_both";-0,00454732010788257;844;98,8151658767773;0,0037245118071694;0,188603864473032;0,0337202057580328;0,398174157899871;0,00370594012378151;-0,00454732010788257;0,00160220325168604;NA;NA;0,0465466931070085;0,0479937042057095;3,10873018492301;2,51117784580202;191;5;280;0,05;3;2;"0.1/0.1";84,4
"CL_GC_indep_indv";-0,00319923491283117;1000;96,7;0,00564898220921256;0,188008900536007;0,0290795362625097;0,443706341032619;0,00411355680334279;-0,00319923491283117;0,00154316266411968;NA;NA;0,0487990881875159;0,050524003185032;3,53472792542342;2,31635990381049;191;5;280;0,05;3;2;"0.1/0.1";100
"CL_GC_indep_both";-0,00314441998106599;982;96,7413441955193;0,00566590854435481;0,17574737724999;0,0236547065015774;0,436730380053725;0,00408718684583675;-0,00314441998106599;0,00149065948285404;NA;NA;0,0467126161902101;0,0480576205984635;2,87931723364976;2,32271675159376;191;5;280;0,05;3;2;"0.1/0.1";98,2
"CL_TMLE_indv";-0,00320231353202877;1000;96,2;0,00604615580348373;0,168772641422233;0,0298676258226951;0,325784460303042;0,00299102627382152;-0,00320231353202877;0,00138792747148024;NA;NA;0,0438901203699594;0,0419440630667684;-4,43393020294137;2,13801935289046;191;5;280;0,05;3;2;"0.1/0.1";100
"CL_TMLE_both";-0,00337854258054955;1000;90,1;0,00944452222190196;0,135056118051469;0,0231058601102293;0,289795271078503;0,0026328253446577;-0,00337854258054955;0,00140070151676511;NA;NA;0,0442940711503027;0,0343960305222578;-22,3461975180786;1,7372779516646;191;5;280;0,05;3;2;"0.1/0.1";100
"CL_TMLE_APS_Balzer";-0,00255479427048968;1000;93,1;0,00801492358042171;0,15713682237738;0,024436035703723;0,313542642960248;0,00296336433551424;-0,00255479427048968;0,00140234546967824;NA;NA;0,0443460575060182;0,0396646448207872;-10,5565476358203;2,00104121023613;191;5;280;0,05;3;2;"0.1/0.1";100
"CL_TMLE_APS_indv_Balzer";-0,00238443633296009;1000;95,8;0,00634318531969546;0,168733167467352;0,0289416152892373;0,32610821152928;0,00302101918989443;-0,00238443633296009;0,00138662255528421;NA;NA;0,0438488552966085;0,0420374472364512;-4,13102701975762;2,1447964220599;191;5;280;0,05;3;2;"0.1/0.1";100
"CL_UN";0,00278366863152141;1000;95,1;0,00682634602111555;0,210217980896191;0,112632872194292;0,344600424992888;0,00192250864499492;0,00278366863152141;0,00164437970387621;NA;NA;0,0519998520240204;0,0520780866049455;0,150451545302355;2,24058102493039;192;10;15;0,05;3;2;"0.1/0.1";100
"CL_TSP_Gauss";-0,000511389286596915;1000;94,3;0,00733150734842434;0,197512610286063;0,105527316531646;0,334513015923722;0,00187231064599413;-0,000511389286596915;0,00161311482500771;NA;NA;0,051011169744083;0,0486312926772654;-4,66540382970471;2,13283729250193;192;10;15;0,05;3;2;"0.1/0.1";100
"CL_TSP_Bin";-0,000623763849098546;1000;94,2;0,00739161687318817;0,196649268300409;0,1048658515383;0,334072575560679;0,0018771380417406;-0,000623763849098546;0,00160170427865824;NA;NA;0,0506503365859705;0,0484466501913331;-4,35078331788965;2,13987616972891;192;10;15;0,05;3;2;"0.1/0.1";100
"CL_GC_indv";-0,000711192675393085;928;95,5818965517241;0,00674577379469661;0,196922654176104;0,102522039956789;0,317050026212618;0,00189166529800177;-0,000711192675393085;0,001562688480981;NA;NA;0,0476043236251935;0,0490133836464235;2,95994126988137;2,39120947743305;192;10;15;0,05;3;2;"0.1/0.1";92,8
"CL_GC_both";-0,00140801717840273;842;98,3372921615202;0,00440667527670013;0,217991836556096;0,111278788947264;0,358859356056194;0,00234276492311718;-0,00140801717840273;0,00171573314252015;NA;NA;0,0497858339506331;0,0545463791280448;9,5620476743087;2,67149564753643;192;10;15;0,05;3;2;"0.1/0.1";84,2
"CL_GC_indep_indv";-0,00161590252944965;946;96,5116279069768;0,00596562093444625;0,202932315741388;0,102052356601735;0,357417601899491;0,00221551892881061;-0,00161590252944965;0,00159172422680512;NA;NA;0,0489568419062305;0,0511356412744982;4,45044917815749;2,40262723009539;192;10;15;0,05;3;2;"0.1/0.1";94,6
"CL_GC_indep_both";-0,00210926490955641;869;98,5040276179517;0,00411792937394105;0,219268920626424;0,104967755746766;0,388025074263746;0,00257015853138134;-0,00210926490955641;0,00171145612736052;NA;NA;0,0504516830634976;0,0554163418461057;9,84042252140462;2,63631276232964;192;10;15;0,05;3;2;"0.1/0.1";86,9
"CL_TMLE_indv";-0,00087706859954183;1000;92,4;0,00837997613361756;0,194652383915748;0,105962971561437;0,314427017794289;0,00175646961968174;-0,00087706859954183;0,00165756870672309;NA;NA;0,0524169249146463;0,0481727899053029;-8,09687904480158;2,05606469872839;192;10;15;0,05;3;2;"0.1/0.1";100
"CL_TMLE_both";-0,000774204995571009;999;89,2892892892893;0,00978421716949668;0,180615721675286;0,0952071718285186;0,304412282315984;0,00173542456116416;-0,000774204995571009;0,00169415274877973;NA;NA;0,0535470202967608;0,0449214788787085;-16,1083499515922;1,87776997781603;192;10;15;0,05;3;2;"0.1/0.1";99,9
"CL_TMLE_APS_Balzer";0,000801267948608048;1000;90,7;0,00918428004799505;0,187421660724004;0,0968917997316637;0,313292386566796;0,00178024803134645;0,000801267948608048;0,00164943613361143;NA;NA;0,0521597503719392;0,0465714458868155;-10,7138252105788;1,9975180652711;192;10;15;0,05;3;2;"0.1/0.1";100
"CL_TMLE_APS_indv_Balzer";0,000672889589953321;1000;92,8;0,00817410545564467;0,195871705846233;0,10502160140675;0,319522895144208;0,00177940881514388;0,000672889589953321;0,00164036374308947;NA;NA;0,0518728561932201;0,0484992523433104;-6,50360149312672;2,09171030539642;192;10;15;0,05;3;2;"0.1/0.1";100
"CL_UN";0,00310492878919306;1000;97;0,00539444158370447;0,125381202968553;0,0336267414676078;0,198136993579517;0,00139267300621656;0,00310492878919306;0,00103594756149289;NA;NA;0,0327595383081488;0,031625061019816;-3,46304419085961;2,15971803534695;193;10;200;0,05;3;2;"0.1/0.1";100
"CL_TSP_Gauss";-8,85187359338529e-05;1000;95,2;0,00675988165576884;0,116270274619425;0,0329026788985481;0,187811620562383;0,00133175023412311;-8,85187359338529e-05;0,00100623274319054;NA;NA;0,031819873247214;0,0291652206397791;-8,34275041515842;2,05054875302726;193;10;200;0,05;3;2;"0.1/0.1";100
"CL_TSP_Bin";-2,220969712758e-05;1000;95,2;0,00675988165576884;0,115571158959309;0,0330110467348904;0,187989521990475;0,0013337448231659;-2,220969712758e-05;0,000997476902809133;NA;NA;0,0315429892628727;0,0290153212598648;-8,01340666207249;2,05791680370926;193;10;200;0,05;3;2;"0.1/0.1";100
"CL_GC_indv";-5,67126451349628e-05;990;97,7777777777778;0,00468485579284205;0,124878275040796;0,0306267889537889;0,214830649520951;0,0015421252675446;-5,67126451349628e-05;0,00102996301494843;NA;NA;0,0324070297009777;0,0320026959186498;-1,2476730698824;2,22042308241756;193;10;200;0,05;3;2;"0.1/0.1";99
"CL_GC_both";9,74184373470284e-05;976;98,6680327868852;0,00366952704794509;0,124025865955262;0,030867403322263;0,219035549629502;0,00164306500805235;9,74184373470284e-05;0,00104624048073575;NA;NA;0,0326855975023471;0,0320632789585978;-1,90395339630736;2,22144742693387;193;10;200;0,05;3;2;"0.1/0.1";97,6
"CL_GC_indep_indv";0,000602282856630059;1000;98;0,00442718872423573;0,134913720270987;0,0306357770134457;0,257467378539543;0,00207315953127194;0,000602282856630059;0,00113738413072739;NA;NA;0,0359672442762925;0,0358296599916933;-0,382526622118295;2,22864704115414;193;10;200;0,05;3;2;"0.1/0.1";100
"CL_GC_indep_both";0,000628068018325088;998;98,5971943887776;0,00372276613949836;0,130448681280768;0,0289537409107452;0,264739672806565;0,00207729658039579;0,000628068018325088;0,0011268633037952;NA;NA;0,0355988941349217;0,0348802792956699;-2,01864371552739;2,19424155329836;193;10;200;0,05;3;2;"0.1/0.1";99,8
"CL_TMLE_indv";-0,000296638964284082;1000;96,3;0,00596917079668525;0,119430137556303;0,0335902005163579;0,18831667586443;0,00132250118606501;-0,000296638964284082;0,00102008171220288;NA;NA;0,0322578161004549;0,0301138878998091;-6,64622860384996;2,08850322406973;193;10;200;0,05;3;2;"0.1/0.1";100
"CL_TMLE_both";-0,000207722439728467;1000;92,8;0,00817410545564467;0,109076205044331;0,0309710900344138;0,181354745633915;0,00129216335011226;-0,000207722439728467;0,00103925341068765;NA;NA;0,0328640784387134;0,0277191641362975;-15,6551303028637;1,88695650672125;193;10;200;0,05;3;2;"0.1/0.1";100
"CL_TMLE_APS_Balzer";0,000373866813345214;1000;94,2;0,00739161687318817;0,114406860819272;0,0310869082430715;0,184103278879046;0,00129663010436912;0,000373866813345214;0,00102796902706441;NA;NA;0,0325072348963082;0,0289219941599142;-11,0290547560574;1,99045068082987;193;10;200;0,05;3;2;"0.1/0.1";100
"CL_TMLE_APS_indv_Balzer";0,000352266514063111;1000;96,1;0,00612200947402077;0,119622083696985;0,0326189477425189;0,188661024744728;0,00133156174246637;0,000352266514063111;0,00101972050973928;NA;NA;0,0322463938756405;0,0301795597605847;-6,40950465043204;2,09379925761158;193;10;200;0,05;3;2;"0.1/0.1";100
"CL_UN";0,00269559140869103;1000;94,8;0,00702111102319284;0,164392400851079;0,106940069987744;0,242243030425069;0,00105909843136394;0,00269559140869103;0,00133230505077605;NA;NA;0,0421311849859861;0,0414360993818373;-1,64981261357836;2,20028425223015;194;20;10;0,05;3;2;"0.1/0.1";100
"CL_TSP_Gauss";0,000123343794310222;1000;94,6;0,00714730718522718;0,15886794993314;0,102810510369843;0,233834715855375;0,00101342201575518;0,000123343794310222;0,00130870655528711;NA;NA;0,0413849350350033;0,039954970462063;-3,4552780419514;2,15989159200776;194;20;10;0,05;3;2;"0.1/0.1";100
"CL_TSP_Bin";0,000131312804719966;1000;94,8;0,00702111102319284;0,158575352420373;0,102247871665803;0,233111841491831;0,00101420221381891;0,000131312804719966;0,00130813867736799;NA;NA;0,0413669771584302;0,0398854640558322;-3,58139077197732;2,157070203341;194;20;10;0,05;3;2;"0.1/0.1";100
"CL_GC_indv";0,000277917125823338;983;95,8290946083418;0,00637656958021777;0,151663563842041;0,0959603587214763;0,212508680830536;0,000985235069348535;0,000277917125823338;0,00121693108442516;NA;NA;0,038154234401284;0,0382594781095149;0,275837557436098;2,26269782463681;194;20;10;0,05;3;2;"0.1/0.1";98,3
"CL_GC_both";0,000461638702879993;889;98,6501687289089;0,00387023894020725;0,162296383663286;0,0978275075609577;0,242957261378325;0,0012349425225528;0,000461638702879993;0,00131014272711849;NA;NA;0,0390633505380643;0,0411373565061332;5,30933967389178;2,49888943804698;194;20;10;0,05;3;2;"0.1/0.1";88,9
"CL_GC_indep_indv";6,85951912408697e-05;984;95,9349593495935;0,00629540022387614;0,155331170311512;0,0952981727411416;0,236176390133381;0,00114575041574973;6,85951912408697e-05;0,00122755978729787;NA;NA;0,0385070458862861;0,0394105843530282;2,34642374128173;2,30824794892642;194;20;10;0,05;3;2;"0.1/0.1";98,4
"CL_GC_indep_both";0,000304511874954686;893;98,8801791713326;0,0035213011087017;0,165375431765185;0,100847923068827;0,263460822264305;0,00134719562569244;0,000304511874954686;0,00131793333224912;NA;NA;0,0393839409347284;0,0420726055314952;6,82680435973331;2,52921008012827;194;20;10;0,05;3;2;"0.1/0.1";89,3
"CL_TMLE_indv";-0,000296296716189937;1000;94,3;0,00733150734842434;0,156168512407842;0,101870504701407;0,226854945623226;0,000993660884508329;-0,000296296716189937;0,00133587009682525;NA;NA;0,0422439216407747;0,0393439330400507;-6,86486596908387;2,08361228620192;194;20;10;0,05;3;2;"0.1/0.1";100
"CL_TMLE_both";-9,50784731450768e-05;1000;93,2;0,00796090447122687;0,152218895091307;0,0985072518899029;0,224435014788749;0,000998974284318761;-9,50784731450768e-05;0,00136373504570805;NA;NA;0,0431250886943128;0,03839645981819;-10,9649139730266;1,99188625382725;194;20;10;0,05;3;2;"0.1/0.1";100
"CL_TMLE_APS_Balzer";0,000934968822897765;1000;93,4;0,00785136930732467;0,154252254127092;0,0989893624838164;0,22762773554502;0,000996970129536013;0,000934968822897765;0,00132994954317122;NA;NA;0,042056697295215;0,038885205661983;-7,54099070350179;2,06848599265381;194;20;10;0,05;3;2;"0.1/0.1";100
"CL_TMLE_APS_indv_Balzer";0,000794738185623344;1000;94,1;0,00745110730026082;0,157313395266258;0,101861108674281;0,23100005813923;0,00100742092832999;0,000794738185623344;0,00132658625186619;NA;NA;0,0419503406856294;0,0396423638451525;-5,50168795474774;2,11410940588743;194;20;10;0,05;3;2;"0.1/0.1";100
"CL_UN";0,00349871880102476;1000;95,3;0,00669260786241059;0,0929362177530399;0,0528754071416436;0,128284658820219;0,000618067634724802;0,00349871880102476;0,000727463976310277;NA;NA;0,0230044308086325;0,0234557050106076;1,9616838413834;2,28107453425024;195;20;150;0,05;3;2;"0.1/0.1";100
"CL_TSP_Gauss";-1,15553998573539e-05;1000;95,2;0,00675988165576884;0,0892581943046065;0,0496668833817528;0,124386743607497;0,000605425556298798;-1,15553998573539e-05;0,000702321986444871;NA;NA;0,0222093712797969;0,0225054548953759;1,33314721902249;2,26701290057152;195;20;150;0,05;3;2;"0.1/0.1";100
"CL_TSP_Bin";2,3176991032493e-05;1000;95,3;0,00669260786241059;0,0891125129299347;0,0492492675622251;0,124133278860951;0,000606081790359974;2,3176991032493e-05;0,000701032490213689;NA;NA;0,0221685938285496;0,022471412433701;1,36598021278844;2,26774743624853;195;20;150;0,05;3;2;"0.1/0.1";100
"CL_GC_indv";0,000176963354275471;1000;96,3;0,00596917079668525;0,0906484443896803;0,0435617493787379;0,130129066348555;0,000696114664999981;0,000176963354275471;0,000704575895235793;NA;NA;0,0222806461339729;0,0230584888232979;3,49111369862369;2,31529101342702;195;20;150;0,05;3;2;"0.1/0.1";100
"CL_GC_both";0,000175702887877664;998;97,0941883767535;0,00531698059793744;0,0912513237426295;0,0423900961547667;0,135050710304094;0,000741079709951615;0,000175702887877664;0,000715280908487856;NA;NA;0,0225965378872764;0,0232867506890075;3,05450686815034;2,3078348336823;195;20;150;0,05;3;2;"0.1/0.1";99,8
"CL_GC_indep_indv";0,000315308238648597;1000;96,7;0,00564898220921256;0,0984299337480671;0,0386985035302762;0,159122213166196;0,00100073984966364;0,000315308238648597;0,000771389719361854;NA;NA;0,0243934847682154;0,0255568667487464;4,76923240605132;2,34388704785956;195;20;150;0,05;3;2;"0.1/0.1";100
"CL_GC_indep_both";0,000178764336248107;1000;97,6;0,00483983470792134;0,0979939195646616;0,0385911308677571;0,164781417870388;0,00102648992016801;0,000178764336248107;0,000771360877450492;NA;NA;0,0243925727068957;0,0255167932566783;4,60886419522606;2,34029957506231;195;20;150;0,05;3;2;"0.1/0.1";100
"CL_TMLE_indv";6,25641092883224e-05;1000;95,4;0,00662449998113065;0,0898881785800937;0,0504116150235345;0,123681641938745;0,000592760520272729;6,25641092883224e-05;0,000716356320672279;NA;NA;0,0226531758958236;0,0226783708808071;0,111220541875912;2,23967606116029;195;20;150;0,05;3;2;"0.1/0.1";100
"CL_TMLE_both";4,55951476207694e-06;1000;93,5;0,0077958322198467;0,0870278237487812;0,0474119909300837;0,123504202903567;0,000610432305158475;4,55951476207694e-06;0,000733737439452142;NA;NA;0,0232028151320866;0,022016681559167;-5,11202440810407;2,12282230146964;195;20;150;0,05;3;2;"0.1/0.1";100
"CL_TMLE_APS_Balzer";0,000519222872020997;1000;94,1;0,00745110730026082;0,0880442458126234;0,0484185121804876;0,122568025597962;0,00059805994613628;0,000519222872020997;0,000723360229430201;NA;NA;0,022874658937814;0,0222413656373006;-2,76853658117946;2,17525048969167;195;20;150;0,05;3;2;"0.1/0.1";100
"CL_TMLE_APS_indv_Balzer";0,00050339337250822;1000;95,3;0,00669260786241059;0,0901363656227632;0,0504799331724262;0,124170898378182;0,00059814258195614;0,00050339337250822;0,000716879499517376;NA;NA;0,0226697202635649;0,0227469713179814;0,34076756800876;2,24481148025545;195;20;150;0,05;3;2;"0.1/0.1";100
"CL_UN";0,00464516833664769;1000;94,8;0,00702111102319284;0,134526622292364;0,0956240071162375;0,182748497697949;0,000703853826175167;0,00464516833664769;0,00107174949518172;NA;NA;0,033891694859099;0,0340591727385423;0,494156105616872;2,24824455136979;196;30;10;0,05;3;2;"0.1/0.1";100
"CL_TSP_Gauss";0,0014949856126389;1000;95,5;0,00655553201502365;0,131029966892609;0,0939436133619957;0,177103762354183;0,000692225176615942;0,0014949856126389;0,00103581249592418;NA;NA;0,0327552671598429;0,0331572924710058;1,22736080643489;2,26464758249053;196;30;10;0,05;3;2;"0.1/0.1";100
"CL_TSP_Bin";0,00151773752418605;1000;95,7;0,00641490451994416;0,130910671056843;0,0936124479205578;0,178436290104252;0,00069411225822933;0,00151773752418605;0,00103425452141805;NA;NA;0,0327059996800845;0,0331303810395258;1,29756424996157;2,26621817994737;196;30;10;0,05;3;2;"0.1/0.1";100
"CL_GC_indv";0,00117624600829384;999;95,8958958958959;0,00627662887714177;0,122186520444472;0,0860562181709221;0,160506713401316;0,000619290691271052;0,00117624600829384;0,000972155895045899;NA;NA;0,0307268937119947;0,0309203306295679;0,629536195185576;2,25240002482729;196;30;10;0,05;3;2;"0.1/0.1";99,9
"CL_GC_both";0,0012829535944486;967;97,9317476732161;0,00457667713836869;0,127917855142304;0,0865245454186647;0,173133081947731;0,000721463846038635;0,0012829535944486;0,00101553818501863;NA;NA;0,0315798087020539;0,0324509390164164;2,75850408905707;2,3378394247401;196;30;10;0,05;3;2;"0.1/0.1";96,7
"CL_GC_indep_indv";0,00115489902299248;999;95,7957957957958;0,00634939552765016;0,125250597789906;0,0869290121969812;0,178032450278224;0,000741603534139861;0,00115489902299248;0,000999675755499153;NA;NA;0,0315967128751817;0,0318398714370911;0,769569172812368;2,25553542443536;196;30;10;0,05;3;2;"0.1/0.1";99,9
"CL_GC_indep_both";0,00137048068427812;968;97,8305785123967;0,00468243331318042;0,130501188415576;0,0882732646330955;0,184891907725086;0,00082318922110301;0,00137048068427812;0,00103750105187646;NA;NA;0,0322794572878808;0,0332304901149784;2,94624788333926;2,34090047701803;196;30;10;0,05;3;2;"0.1/0.1";96,8
"CL_TMLE_indv";0,00121002929490532;1000;94,8;0,00702111102319284;0,129193744568725;0,0922156852141577;0,176371320216349;0,000673919036373306;0,00121002929490532;0,00105405979934447;NA;NA;0,0333322975594859;0,0327063912042919;-1,87777741416393;2,19517961298163;196;30;10;0,05;3;2;"0.1/0.1";100
"CL_TMLE_both";0,00122945335524803;1000;93,4;0,00785136930732467;0,127182669526174;0,0901527995697906;0,173968865080781;0,000686258091368772;0,00122945335524803;0,0010730164794472;NA;NA;0,033931760419484;0,0322270832742496;-5,02383938870331;2,12479631312703;196;30;10;0,05;3;2;"0.1/0.1";100
"CL_TMLE_APS_Balzer";0,00250917699922823;1000;93,5;0,0077958322198467;0,124597786123993;0,0892269278614092;0,171045796536674;0,000660139523149324;0,00250917699922823;0,00105982494184878;NA;NA;0,0335146073729764;0,0322283274726927;-3,83796798204724;2,15132640857282;196;30;10;0,05;3;2;"0.1/0.1";100
"CL_TMLE_APS_indv_Balzer";0,00242355319918434;1000;94,3;0,00733150734842434;0,127407685052082;0,0906607217877417;0,173002983868276;0,000666135129561159;0,00242355319918434;0,00105439229881409;NA;NA;0,0333428121159339;0,0329433676523977;-1,1979927252308;2,21038773032606;196;30;10;0,05;3;2;"0.1/0.1";100
"CL_UN";0,00314629660842103;1000;94,2;0,00739161687318817;0,075563204685082;0,0488196027765041;0,0991066372424075;0,000414827640440317;0,00314629660842103;0,000603822230867956;NA;NA;0,0190945355138677;0,019156622629334;0,325156458617193;2,24446163995512;197;30;150;0,05;3;2;"0.1/0.1";100
"CL_TSP_Gauss";-4,07105074893815e-05;1000;93,7;0,00768316341099159;0,0732210550563275;0,0470071394333234;0,0964580322103243;0,000405267419510106;-4,07105074893815e-05;0,000591521025202642;NA;NA;0,0187055372351821;0,0185531963253845;-0,814416115838967;2,21896723448479;197;30;150;0,05;3;2;"0.1/0.1";100
"CL_TSP_Bin";-8,01057889026793e-06;1000;93,7;0,00768316341099159;0,073131255343833;0,0470552981393699;0,0964489360615958;0,00040568060631518;-8,01057889026793e-06;0,000591036107560456;NA;NA;0,018690202792913;0,0185316810660127;-0,848154130037038;2,21821245194196;197;30;150;0,05;3;2;"0.1/0.1";100
"CL_GC_indv";-0,000155814167865673;1000;95,3;0,00669260786241059;0,074409389501758;0,0450156262874305;0,101860571079086;0,000445870208585916;-0,000155814167865673;0,000589065862153152;NA;NA;0,0186278981625474;0,0189236196612542;1,58751940839659;2,27270312784154;197;30;150;0,05;3;2;"0.1/0.1";100
"CL_GC_both";6,84723664012676e-05;1000;96,1;0,00612200947402077;0,0749503024715881;0,0437130736396416;0,104763541562274;0,000476568054956376;6,84723664012676e-05;0,000599812637911719;NA;NA;0,0189677410515489;0,0191027235445973;0,711642428486736;2,25310819749855;197;30;150;0,05;3;2;"0.1/0.1";100
